result.match_id,result.radiant_win,result.duration,result.player_1_hero_id,result.player_2_hero_id,result.player_3_hero_id,result.player_4_hero_id,result.player_5_hero_id,result.player_6_hero_id,result.player_7_hero_id,result.player_8_hero_id,result.player_9_hero_id,result.player_10_hero_id
1729094456,TRUE,2797,71,101,7,4,31,14,12,6,52,40
1729094457,TRUE,3190,46,62,7,48,44,105,52,53,72,50
1729094458,TRUE,2160,18,59,110,100,21,4,47,26,93,72
1729094459,FALSE,2039,16,21,73,91,34,60,7,14,25,1
1729094460,FALSE,3025,41,4,35,112,21,105,96,8,100,14
1729094461,FALSE,3256,53,44,86,11,42,1,85,15,7,93
1729094463,TRUE,2717,86,94,107,34,32,22,71,10,89,41
1729094464,TRUE,1375,7,42,59,25,1,23,35,81,16,37
1729094466,FALSE,2449,7,22,35,4,14,105,100,9,44,17
1729094467,TRUE,1844,93,100,21,3,42,41,46,97,110,30
1729094468,FALSE,2073,7,11,31,35,28,75,5,86,2,4
1729094469,TRUE,1393,6,11,8,75,30,111,21,99,43,47
1729094470,FALSE,2606,83,39,17,62,21,104,26,14,57,34
1729094471,TRUE,2385,12,8,52,56,101,20,23,6,18,14
1729094473,FALSE,2451,35,49,39,7,48,54,12,5,14,62
1729094474,FALSE,2779,44,40,62,11,2,93,100,56,110,4
1729094475,TRUE,2167,44,58,67,12,95,7,14,1,2,98
1729094476,TRUE,3841,35,101,57,42,8,105,28,60,44,25
1729094477,TRUE,2157,28,56,59,17,74,91,19,53,51,75
1729094497,TRUE,2055,55,3,90,104,4,25,99,71,93,75
1729094498,TRUE,3296,8,2,10,12,37,46,110,44,59,50
1729094500,FALSE,2777,35,4,9,32,47,67,14,44,10,22
1729094501,TRUE,2098,101,44,25,5,97,104,62,84,102,17
1729094502,FALSE,3391,74,105,1,98,21,49,35,95,99,69
1729094505,TRUE,4241,59,44,14,37,9,74,2,110,100,51
1729094506,TRUE,3001,88,5,62,93,17,32,75,100,86,46
1729094507,TRUE,2875,105,96,81,12,17,33,106,101,65,62
1729094508,FALSE,2717,72,1,49,15,26,67,48,14,7,97
1729094509,TRUE,2166,21,6,57,62,99,1,39,59,84,27
1729094527,FALSE,3987,53,23,112,42,11,48,14,1,110,80
1729094528,FALSE,2430,42,106,13,30,105,12,11,64,86,74
1729094529,FALSE,2621,5,54,35,7,32,4,47,30,23,62
1729094530,TRUE,2590,15,12,62,25,26,11,105,30,71,72
1729094531,FALSE,3043,26,44,8,59,29,27,21,25,1,17
1729094532,TRUE,4055,88,76,47,22,112,11,73,55,86,72
1729094533,TRUE,1957,72,11,30,5,18,57,12,86,74,75
1729094534,FALSE,3303,104,78,26,6,96,77,67,47,81,63
1729094535,FALSE,3687,17,14,26,2,18,74,99,67,36,92
1729094536,FALSE,561,38,53,74,90,11,3,35,49,23,22
1729094537,FALSE,3614,62,93,44,4,15,96,7,25,32,22
1729094538,FALSE,2595,11,63,72,30,4,104,74,51,16,22
1729094540,FALSE,2954,29,1,11,44,56,7,49,15,21,81
1729094573,FALSE,2474,97,17,8,75,12,106,93,98,71,21
1729094574,TRUE,1888,11,50,4,26,36,82,7,61,71,72
1729094575,FALSE,2633,16,34,100,84,93,54,46,47,104,32
1729094576,TRUE,1442,60,5,74,29,102,17,47,54,7,33
1729094577,FALSE,2456,7,6,30,12,70,22,1,36,25,93
1729094579,TRUE,3096,18,63,6,69,20,94,70,80,14,75
1729094580,FALSE,2385,2,25,84,11,71,82,46,7,12,8
1729094583,TRUE,346,8,87,103,51,99,66,15,50,29,106
1729094584,FALSE,2439,98,6,44,14,41,28,71,1,17,33
1729094585,TRUE,1456,47,22,75,50,84,70,42,44,30,104
1729094586,FALSE,3625,22,44,32,61,15,48,8,81,20,105
1729094587,TRUE,1650,47,60,45,112,52,109,67,9,77,28
1729094609,FALSE,2972,73,82,71,21,84,34,1,7,16,72
1729094610,TRUE,2227,67,28,102,55,36,105,44,98,8,33
1729094611,TRUE,2158,36,32,44,27,98,14,93,21,8,6
1729094612,TRUE,3065,44,28,1,97,76,22,13,52,99,32
1729094613,TRUE,2531,93,98,2,59,87,28,30,21,52,62
1729094614,TRUE,2194,18,101,5,68,8,14,56,19,42,1
1729094615,TRUE,1680,56,86,57,51,44,22,14,104,74,36
1729094616,FALSE,2476,14,39,59,2,16,22,6,99,30,8
1729094617,FALSE,3823,11,44,7,2,30,13,26,6,64,21
1729094618,TRUE,1689,14,44,12,4,35,62,34,17,18,32
1729094619,FALSE,2217,1,25,23,43,51,8,31,26,101,15
1729094622,FALSE,2729,101,21,9,67,104,44,26,1,34,33
1729094623,TRUE,1949,31,44,6,70,100,2,8,45,4,35
1729094624,FALSE,2408,96,44,100,74,88,87,69,71,50,98
1729094625,TRUE,2434,71,99,86,22,35,5,104,21,14,49
1729094626,FALSE,2620,26,25,93,17,22,5,14,85,4,57
1729094627,FALSE,2724,2,76,6,90,19,20,7,46,12,97
1729094650,TRUE,3198,62,104,59,71,22,29,67,4,21,25
1729094651,FALSE,2498,35,7,14,75,8,54,44,86,42,53
1729094653,TRUE,3800,22,7,86,39,93,72,11,31,62,51
1729094654,FALSE,3060,73,26,99,86,25,17,105,14,23,46
1729094656,FALSE,2839,7,72,46,21,75,65,1,17,16,44
1729094657,FALSE,4329,8,44,7,53,25,10,86,105,14,51
1729094658,FALSE,4188,35,4,100,22,62,12,14,53,19,63
1729094659,TRUE,2256,102,42,5,8,6,95,25,104,10,74
1729094661,FALSE,3840,49,7,105,69,17,106,21,67,42,79
1729094662,TRUE,1704,88,32,102,28,21,18,70,44,22,39
1729094664,TRUE,3488,72,19,25,8,32,80,31,12,23,7
1729094666,FALSE,2645,76,90,53,4,22,25,100,105,14,72
1729094694,TRUE,2040,8,102,22,57,7,35,104,52,9,21
1729094695,TRUE,2125,25,39,85,100,47,21,110,12,23,5
1729094696,TRUE,1870,47,8,11,20,62,17,73,13,2,75
1729094697,TRUE,2911,49,35,50,90,71,104,60,22,67,17
1729094698,TRUE,2578,4,85,7,72,25,21,86,93,52,51
1729094699,FALSE,2546,1,76,82,39,11,6,12,74,89,14
1729094700,TRUE,2404,22,25,70,44,21,18,51,62,53,46
1729094701,TRUE,2645,6,18,7,9,74,25,104,53,82,16
1729094703,FALSE,2698,21,62,52,14,44,74,41,75,16,63
1729094704,FALSE,2815,50,4,99,22,11,1,2,34,62,42
1729094705,TRUE,2199,68,63,17,28,59,74,6,7,62,41
1729094706,TRUE,2661,7,1,98,89,74,14,75,2,82,102
1729094707,FALSE,732,52,56,12,32,50,96,47,17,61,99
1729094709,FALSE,2044,75,100,1,17,84,46,71,7,74,99
1729094710,FALSE,2280,1,74,25,35,7,88,30,34,48,59
1729094729,FALSE,2175,105,39,21,100,1,14,8,4,60,52
1729094730,FALSE,4076,5,29,12,102,14,16,39,21,41,91
1729094731,TRUE,2699,21,2,14,100,32,7,107,11,39,106
1729094732,TRUE,2347,7,96,93,52,89,8,102,11,92,4
1729094733,FALSE,829,86,0,106,45,42,76,30,11,74,48
1729094734,FALSE,2133,94,50,62,53,75,7,84,49,11,72
1729094735,FALSE,1977,35,69,4,15,99,6,25,50,18,26
1729094736,FALSE,2895,21,69,106,28,61,23,100,14,93,48
1729094738,FALSE,3580,44,4,18,57,35,6,54,83,89,26
1729094739,TRUE,2118,100,88,36,50,59,97,46,25,9,4
1729094740,FALSE,3440,16,95,7,52,106,17,72,33,42,36
1729094741,FALSE,3390,39,12,25,80,4,9,93,45,17,42
1729094742,TRUE,3661,12,17,32,21,7,104,106,86,16,25
1729094743,FALSE,2262,58,26,86,34,44,32,48,14,39,7
1729094744,FALSE,1821,7,22,33,100,51,14,105,19,53,6
1729094745,FALSE,2077,40,19,11,95,35,36,1,70,62,44
1729094746,FALSE,1831,48,57,31,76,103,75,60,18,73,78
1729094765,FALSE,2405,42,7,75,11,84,52,39,25,29,95
1729094766,FALSE,2351,93,17,99,4,105,75,23,84,39,26
1729094767,FALSE,3489,22,70,52,81,35,6,11,100,47,102
1729094768,TRUE,2289,60,48,11,85,30,4,22,72,17,69
1729094770,TRUE,2129,68,35,28,1,67,95,81,63,17,84
1729094771,TRUE,1577,6,11,49,81,86,20,19,48,36,42
1729094773,FALSE,3276,74,17,89,42,49,75,25,18,12,45
1729094774,FALSE,2016,63,27,4,14,70,5,17,102,12,7
1729094776,TRUE,2473,30,72,18,40,17,97,52,71,46,36
1729094777,FALSE,1891,93,77,46,42,3,63,110,36,11,13
1729094780,TRUE,1715,35,105,90,11,6,74,96,4,26,44
1729094781,TRUE,1818,88,72,69,11,5,62,44,25,97,2
1729094782,TRUE,2651,25,14,23,71,73,74,21,4,90,82
1729094783,FALSE,2710,62,23,37,7,91,71,32,4,35,104
1729094784,FALSE,2131,74,53,61,84,44,4,54,12,41,59
1729094785,FALSE,2085,14,104,32,77,70,6,49,25,8,30
1729094798,FALSE,2849,72,44,3,69,28,30,42,33,16,71
1729094799,FALSE,2033,107,17,11,7,1,21,72,8,62,93
1729094801,TRUE,1683,60,36,9,22,7,50,81,82,35,44
1729094802,FALSE,1792,15,79,95,77,12,4,70,26,17,67
1729094803,TRUE,2225,25,81,52,93,69,42,86,18,68,87
1729094804,TRUE,2359,63,25,42,19,58,4,29,62,11,107
1729094805,FALSE,2078,98,102,76,60,21,66,39,67,101,88
1729094806,TRUE,2184,14,16,71,112,4,18,97,2,25,89
1729094807,TRUE,3102,7,21,99,73,31,17,52,71,47,42
1729094808,FALSE,2229,44,19,62,22,13,14,6,95,4,35
1729094810,FALSE,2311,74,62,26,85,95,51,14,86,17,73
1729094811,TRUE,1254,85,56,2,51,59,25,6,7,93,62
1729094812,TRUE,2944,34,7,73,43,51,4,100,44,57,46
1729094813,TRUE,2900,72,9,48,14,5,19,104,83,87,36
1729094814,FALSE,3738,57,72,25,22,95,40,93,14,7,26
1729094816,TRUE,2418,48,72,11,82,75,86,99,35,4,17
1729094817,TRUE,3400,72,1,28,75,12,39,99,17,41,7
1729094818,FALSE,2393,54,4,45,86,17,1,37,34,7,28
1729094843,FALSE,2612,5,28,14,18,40,17,20,84,50,94
1729094844,FALSE,3107,52,9,41,110,28,17,44,5,85,93
1729094846,TRUE,3317,51,43,99,75,6,21,30,74,71,23
1729094849,FALSE,2992,21,7,75,35,52,5,1,71,17,9
1729094850,FALSE,3293,4,26,97,21,47,93,41,86,54,22
1729094852,TRUE,1867,31,63,39,32,4,72,17,6,25,73
1729094854,FALSE,2715,62,71,89,111,101,86,100,17,16,21
1729094855,TRUE,2738,25,104,44,86,31,22,11,74,68,93
1729094856,TRUE,2436,62,39,2,72,60,1,7,109,75,25
1729094858,FALSE,2653,72,7,46,86,48,30,51,13,12,14
1729094875,FALSE,2857,79,37,86,25,67,1,51,84,16,11
1729094876,TRUE,2230,93,7,33,81,11,54,44,102,39,62
1729094877,TRUE,3592,14,100,19,35,10,42,68,39,51,90
1729094880,TRUE,2795,68,7,60,58,53,106,29,81,105,54
1729094882,TRUE,1742,70,74,56,9,36,46,97,100,77,95
1729094884,TRUE,3034,18,8,99,40,74,72,39,34,7,49
1729094885,FALSE,3590,88,71,35,96,27,18,98,2,73,39
1729094886,FALSE,1819,97,68,7,41,52,45,72,85,11,36
1729094887,FALSE,2019,17,25,10,26,12,62,1,47,56,45
1729094888,FALSE,2698,17,74,8,7,25,21,107,26,110,93
1729094889,TRUE,2233,14,4,75,45,39,52,1,55,5,27
1729094890,FALSE,2173,32,99,39,86,93,45,25,104,71,102
1729094892,TRUE,2815,11,32,94,15,50,51,43,76,8,5
1729094893,TRUE,3138,50,81,4,14,35,72,12,17,60,47
1729094894,TRUE,2382,97,17,14,112,94,52,93,35,23,72
1729094896,FALSE,2043,7,59,14,68,12,11,18,110,71,93
1729094897,TRUE,3378,74,26,2,101,71,25,72,34,30,20
1729094898,TRUE,3424,34,71,66,25,21,35,52,72,4,5
1729094899,FALSE,3918,35,4,93,17,58,44,14,41,68,85
1729094914,TRUE,2178,7,39,12,54,70,32,16,1,4,14
1729094917,FALSE,2389,44,51,48,100,88,11,28,71,17,39
1729094918,FALSE,2055,17,86,71,19,44,62,59,25,55,46
1729094919,FALSE,3016,27,5,25,57,1,106,21,33,74,88
1729094920,TRUE,2427,112,4,105,35,22,73,8,2,62,86
1729094921,FALSE,1637,59,4,99,8,75,70,77,48,57,30
1729094922,TRUE,1847,32,23,36,14,105,45,72,95,91,81
1729094924,FALSE,2271,17,1,27,29,21,86,106,48,11,55
1729094925,TRUE,2345,46,7,64,102,93,75,62,26,12,52
1729094927,FALSE,3653,4,26,54,59,81,94,77,1,34,30
1729094928,TRUE,1723,15,76,94,99,48,74,25,80,1,44
1729094929,TRUE,2929,87,21,67,105,106,100,61,60,50,13
1729094930,TRUE,3613,73,51,55,11,22,47,48,68,105,86
1729094931,TRUE,2614,5,27,20,83,51,54,1,86,52,8
1729094932,TRUE,2372,28,13,20,17,46,4,93,98,22,100
1729094933,FALSE,2147,4,35,50,28,7,84,17,6,70,44
1729094934,TRUE,1644,54,21,48,72,5,111,42,85,17,93
1729094955,TRUE,2684,104,64,52,18,49,20,15,4,72,112
1729094956,TRUE,2344,71,32,2,44,64,41,18,74,43,35
1729094957,FALSE,2396,71,17,85,12,78,22,4,54,14,105
1729094959,FALSE,2630,30,51,90,22,26,8,63,32,62,13
1729094960,FALSE,2605,49,26,2,30,4,11,12,67,86,28
1729094961,FALSE,2537,26,11,99,1,86,16,42,72,21,25
1729094962,FALSE,2521,6,68,52,33,12,35,100,44,105,107
1729094963,TRUE,2361,44,19,97,4,26,15,42,6,89,81
1729094964,TRUE,2188,17,93,106,15,97,4,80,78,14,43
1729094965,TRUE,2076,109,87,22,102,42,25,4,18,80,26
1729094966,TRUE,2105,2,40,62,59,70,45,32,14,29,1
1729094967,TRUE,3580,2,109,14,82,33,21,58,44,9,36
1729094969,FALSE,3308,23,35,41,105,30,19,47,4,5,44
1729094970,TRUE,2654,49,62,79,39,51,42,52,26,25,71
1729094971,TRUE,1770,85,73,101,59,1,4,68,99,74,53
1729094972,TRUE,978,7,3,61,93,60,80,14,11,94,68
1729094974,TRUE,3625,34,62,5,4,14,100,21,1,69,11
1729094976,TRUE,2296,110,71,18,4,57,103,78,14,104,52
1729094977,FALSE,2044,72,90,30,97,4,22,104,17,27,71
1729095006,TRUE,2897,22,12,23,28,67,5,88,30,54,1
1729095007,FALSE,2790,37,98,3,38,95,36,33,30,106,102
1729095008,TRUE,1725,90,14,106,71,12,44,62,25,17,57
1729095009,FALSE,3674,100,42,68,35,72,73,9,17,85,12
1729095010,TRUE,1875,7,33,31,4,47,5,74,55,52,18
1729095011,FALSE,2402,30,32,73,105,8,9,62,57,42,25
1729095013,FALSE,3569,52,54,69,88,72,17,62,98,100,19
1729095014,TRUE,2425,6,32,70,21,49,44,22,92,54,8
1729095015,FALSE,2095,5,112,21,72,55,39,27,100,56,16
1729095017,TRUE,2134,22,40,79,46,56,43,38,87,62,59
1729095018,TRUE,1811,104,74,21,31,90,4,13,1,101,22
1729095020,FALSE,3581,17,14,30,44,64,74,68,99,77,2
1729095021,TRUE,2718,39,88,7,6,25,1,60,97,73,55
1729095022,TRUE,2412,36,76,20,26,28,80,85,102,104,99
1729095023,TRUE,2673,74,72,95,68,58,4,63,69,1,19
1729095024,FALSE,1751,17,62,86,4,59,32,70,11,25,21
1729095025,FALSE,2792,23,32,105,46,25,73,21,28,40,44
1729095026,FALSE,3486,59,52,34,14,74,106,69,25,5,89
1729095027,TRUE,2834,40,14,12,70,7,51,9,89,61,35
1729095028,FALSE,2708,17,21,107,105,104,62,98,39,4,80
1729095029,TRUE,3691,36,14,57,39,1,9,86,28,72,43
1729095060,FALSE,1364,7,20,52,21,63,5,10,33,32,37
1729095061,TRUE,2983,11,28,93,75,4,106,21,101,71,22
1729095062,FALSE,1533,83,44,102,110,92,42,93,96,53,60
1729095063,FALSE,1691,104,68,2,32,61,42,70,95,52,7
1729095064,TRUE,2824,87,42,14,4,62,73,72,96,16,93
1729095067,FALSE,2641,28,25,54,26,81,102,7,17,18,67
1729095069,TRUE,2333,62,76,21,97,71,25,35,17,59,55
1729095070,TRUE,1480,63,68,2,19,52,84,41,95,94,104
1729095071,TRUE,1781,27,1,85,49,22,8,87,16,15,99
1729095072,TRUE,2565,39,44,63,5,59,74,68,97,110,6
1729095073,TRUE,2181,36,75,19,14,70,8,26,62,17,72
1729095074,TRUE,3922,1,7,21,14,2,17,44,16,55,102
1729095076,FALSE,2557,53,48,79,49,8,60,29,42,47,83
1729095094,TRUE,2069,86,93,11,36,14,96,40,4,68,46
1729095095,TRUE,2169,62,7,21,1,93,74,95,50,17,14
1729095097,TRUE,3118,2,44,8,106,93,109,74,56,30,96
1729095098,TRUE,2847,14,75,21,85,93,57,42,100,22,1
1729095101,FALSE,3434,52,9,75,62,94,45,32,8,7,14
1729095103,FALSE,2652,10,39,44,102,96,1,55,68,112,51
1729095104,TRUE,1673,6,90,36,26,85,44,91,62,93,59
1729095105,FALSE,2111,87,97,25,42,4,89,62,71,11,57
1729095106,TRUE,3991,92,22,48,17,53,104,36,71,5,1
1729095107,TRUE,2196,39,1,62,104,7,11,21,25,12,65
1729095108,FALSE,2627,105,100,8,4,43,104,2,1,59,71
1729095109,FALSE,2829,31,103,28,46,38,80,102,47,78,76
1729095110,TRUE,3439,105,75,42,28,95,5,100,93,14,51
1729095112,FALSE,2395,41,36,17,14,7,75,19,6,57,100
1729095113,FALSE,3255,11,3,2,54,111,74,35,26,105,107
1729095133,FALSE,2705,21,42,54,44,11,4,14,93,6,105
1729095134,TRUE,1940,36,14,72,3,52,75,23,100,38,44
1729095135,TRUE,2402,14,4,45,11,49,75,17,30,7,67
1729095136,FALSE,3504,46,12,17,11,104,74,5,112,21,27
1729095137,FALSE,2303,50,104,14,58,51,6,18,27,101,48
1729095138,FALSE,2912,104,39,32,2,75,17,73,71,84,62
1729095139,TRUE,2494,56,17,19,68,75,84,59,4,74,44
1729095140,FALSE,3034,44,48,59,23,9,8,14,22,4,41
1729095142,FALSE,2067,4,53,29,93,30,21,17,15,26,71
1729095143,FALSE,3734,14,59,17,7,21,67,51,16,52,85
1729095147,FALSE,2426,28,75,9,59,35,44,14,5,39,51
1729095148,FALSE,2200,18,52,7,68,72,14,4,107,28,86
1729095175,FALSE,3166,71,88,33,11,44,51,72,75,83,74
1729095176,FALSE,2207,8,7,2,62,75,18,57,99,12,88
1729095177,TRUE,2915,14,99,29,76,79,46,88,104,47,26
1729095178,FALSE,1766,39,62,35,63,1,36,30,92,72,67
1729095179,TRUE,1882,3,74,8,32,18,36,28,14,31,54
1729095181,FALSE,2270,39,9,41,16,51,49,36,18,14,21
1729095182,FALSE,1558,34,30,71,9,99,43,87,18,38,53
1729095184,TRUE,2799,64,21,11,93,4,62,45,28,100,41
1729095185,TRUE,2569,77,59,5,6,32,70,14,35,25,11
1729095186,FALSE,3263,70,100,44,11,35,4,1,9,79,14
1729095187,TRUE,2557,93,4,100,84,71,41,59,11,44,61
1729095203,TRUE,2856,19,70,62,51,111,41,50,3,37,102
1729095204,FALSE,2513,106,17,40,105,100,12,25,11,4,29
1729095205,TRUE,2699,16,73,25,26,63,36,8,21,9,17
1729095207,TRUE,3187,59,56,51,42,30,14,4,86,18,5
1729095209,TRUE,2658,27,1,70,21,51,52,7,85,11,74
1729095210,FALSE,2731,39,85,93,14,26,21,8,17,97,4
1729095211,TRUE,1788,5,6,32,21,17,82,8,46,28,40
1729095212,TRUE,2648,18,105,27,55,39,49,20,48,86,46
1729095214,TRUE,1953,7,9,99,4,35,85,17,70,14,66
1729095216,FALSE,3169,84,100,72,11,34,44,41,14,7,35
1729095217,FALSE,2722,20,74,97,28,72,11,71,88,64,65
1729095218,FALSE,2216,1,11,21,2,62,17,71,75,70,28
1729095239,TRUE,4248,53,7,21,77,102,72,14,105,11,107
1729095240,FALSE,2079,15,62,12,20,44,109,32,4,18,11
1729095241,FALSE,3044,73,11,25,84,5,43,7,6,4,26
1729095242,FALSE,2848,4,57,28,5,17,14,18,53,25,62
1729095243,TRUE,4094,106,17,34,98,5,25,14,10,53,41
1729095246,FALSE,1576,21,44,46,16,110,4,7,2,39,55
1729095247,FALSE,2623,103,26,35,32,14,71,93,5,11,16
1729095248,FALSE,1420,71,21,74,51,102,50,25,19,15,42
1729095249,TRUE,2623,64,63,19,109,73,45,17,54,91,4
1729095250,TRUE,3291,53,30,46,43,63,61,54,62,71,14
1729095252,TRUE,1425,1,85,68,60,52,17,84,35,41,73
1729095253,FALSE,1966,69,62,28,39,97,84,87,99,93,72
1729095254,FALSE,2192,42,32,104,54,1,27,18,41,44,4
1729095255,FALSE,2810,26,4,14,9,75,85,25,93,2,55
1729095257,FALSE,1872,83,7,15,101,46,2,56,93,104,20
1729095259,TRUE,2538,42,93,9,64,101,86,56,72,8,32
1729095281,TRUE,2084,35,6,99,74,2,17,67,71,101,18
1729095283,TRUE,3180,44,72,14,12,86,61,106,11,21,7
1729095284,TRUE,3173,22,101,17,35,58,77,88,93,104,105
1729095285,FALSE,1963,71,32,107,14,6,85,37,105,34,44
1729095286,TRUE,1721,45,53,62,100,11,2,39,8,52,1
1729095289,TRUE,1947,53,44,14,26,51,7,21,28,11,50
1729095290,TRUE,1684,70,22,23,17,62,30,100,75,11,44
1729095291,FALSE,1884,1,64,93,41,101,104,44,11,7,45
1729095292,FALSE,1454,100,86,13,80,69,102,54,25,35,46
1729095293,TRUE,2572,84,93,40,11,14,72,71,101,4,111
1729095294,TRUE,2726,71,33,17,100,54,30,99,7,26,11
1729095295,FALSE,2479,41,14,2,21,30,1,57,25,100,66
1729095296,FALSE,2537,41,32,6,74,4,94,100,62,59,95
1729095297,TRUE,2219,8,104,34,90,21,64,23,55,9,1
1729095298,TRUE,1737,1,12,17,61,11,53,21,54,5,4
1729095299,TRUE,2401,13,93,86,16,46,7,112,12,62,17
1729095300,FALSE,2295,35,8,99,105,53,4,7,93,91,17
1729095301,FALSE,2628,21,5,93,81,102,7,9,44,105,17
1729095303,FALSE,2154,18,106,16,8,62,20,97,39,70,25
1729095304,TRUE,704,70,18,14,51,26,11,67,21,106,9
1729095306,FALSE,2347,107,57,54,36,10,40,58,39,3,9
1729095307,TRUE,3797,100,53,26,21,11,17,30,42,9,4
1729095333,TRUE,2881,89,91,4,12,62,32,29,21,48,42
1729095334,TRUE,2124,51,86,11,8,7,53,36,30,19,13
1729095335,FALSE,1746,1,74,32,11,8,6,77,70,5,14
1729095340,FALSE,1791,27,13,49,51,11,16,15,42,18,23
1729095341,TRUE,2346,4,28,5,21,9,65,102,44,8,14
1729095342,TRUE,1683,90,5,87,21,71,48,61,66,68,60
1729095343,TRUE,2353,74,22,36,21,44,56,25,1,96,16
1729095344,TRUE,1844,17,25,95,4,12,44,22,59,104,35
1729095345,TRUE,3944,39,57,41,9,36,63,48,100,20,86
1729095347,TRUE,2198,17,86,14,76,36,49,8,23,89,13
1729095363,FALSE,2486,2,40,106,13,59,4,25,77,95,1
1729095364,FALSE,2390,62,44,51,11,16,59,25,101,8,86
1729095365,TRUE,3034,6,9,25,97,17,51,39,5,61,11
1729095366,TRUE,2051,44,14,66,27,7,18,73,72,50,53
1729095367,TRUE,1539,45,82,94,83,97,78,21,1,30,74
1729095368,TRUE,3058,6,14,2,26,1,35,29,41,7,8
1729095371,FALSE,2193,32,4,22,3,77,8,26,41,19,14
1729095373,FALSE,1643,31,14,59,75,8,4,22,102,101,53
1729095375,TRUE,2388,13,42,96,75,106,105,44,100,74,17
1729095376,FALSE,3192,74,1,8,26,11,7,27,25,62,104
1729095377,FALSE,4102,71,100,16,36,94,11,105,30,2,35
1729095378,FALSE,411,9,28,46,19,17,97,109,40,81,50
1729095379,FALSE,3126,46,49,105,39,36,22,10,74,7,27
1729095380,TRUE,2322,22,32,86,52,5,39,62,112,7,12
1729095403,FALSE,2772,37,19,47,70,36,29,86,72,4,17
1729095404,TRUE,4219,25,111,75,33,10,39,51,62,11,104
1729095405,FALSE,1580,44,14,95,11,15,81,36,21,84,20
1729095407,FALSE,2107,25,14,69,62,52,26,86,32,7,11
1729095408,FALSE,3203,99,16,110,4,6,106,40,36,25,8
1729095409,TRUE,2904,84,31,109,34,41,5,44,32,7,97
1729095410,TRUE,2480,25,28,11,7,1,17,88,93,36,50
1729095411,TRUE,3370,41,62,92,14,9,100,46,97,22,52
1729095412,TRUE,2150,95,63,99,36,101,104,39,59,87,47
1729095414,FALSE,2205,40,9,11,8,49,106,110,7,10,12
1729095415,TRUE,3625,33,3,17,19,74,14,75,49,107,11
1729095416,TRUE,3572,60,74,44,86,12,11,30,82,42,7
1729095440,TRUE,1705,46,71,17,59,55,93,106,30,67,25
1729095441,TRUE,3084,105,82,11,50,5,16,1,68,102,17
1729095442,TRUE,3289,101,54,32,30,35,52,53,110,62,72
1729095443,TRUE,2595,41,84,42,56,62,40,1,37,74,4
1729095444,FALSE,2609,84,73,17,56,21,104,25,5,74,35
1729095445,FALSE,2364,99,35,19,4,26,29,44,111,81,42
1729095446,TRUE,4165,32,30,14,67,1,50,105,53,72,35
1729095447,FALSE,3762,99,7,11,13,42,12,96,44,36,52
1729095448,FALSE,2923,52,4,50,105,17,71,46,7,62,68
1729095449,FALSE,2306,27,23,1,103,25,81,43,69,17,62
1729095450,FALSE,1976,12,7,54,44,39,59,104,41,13,62
1729095452,FALSE,3056,5,100,18,39,4,17,44,112,70,41
1729095454,TRUE,1302,7,51,94,14,62,49,22,71,74,25
1729095455,TRUE,3971,31,7,32,71,90,11,36,18,12,51
1729095457,TRUE,3614,34,78,90,73,6,1,52,12,7,11
1729095458,FALSE,1898,14,32,9,7,62,104,12,11,13,28
1729095459,FALSE,2652,82,14,11,22,111,41,28,88,59,32
1729095460,FALSE,2581,93,30,21,13,72,17,26,51,2,12
1729095461,TRUE,1623,11,14,46,50,12,39,1,102,70,84
1729095462,TRUE,2573,71,44,88,30,11,37,67,62,75,17
1729095489,TRUE,3820,41,102,1,63,40,62,18,48,109,70
1729095490,FALSE,2660,30,36,22,96,21,14,67,52,71,99
1729095491,TRUE,2118,25,44,59,100,99,49,7,45,98,40
1729095492,FALSE,2107,73,25,35,52,57,23,7,104,31,27
1729095493,TRUE,2518,25,54,41,52,96,27,45,17,36,16
1729095494,TRUE,2997,112,2,27,6,74,105,23,41,106,9
1729095495,TRUE,2562,77,4,1,105,97,74,12,30,54,86
1729095496,TRUE,2647,33,82,21,93,25,17,52,99,39,75
1729095497,FALSE,2880,56,71,39,98,9,51,5,21,100,94
1729095498,FALSE,3048,21,39,100,26,12,7,25,71,93,11
1729095499,FALSE,3382,76,71,20,26,84,96,18,85,2,22
1729095502,TRUE,2596,99,4,35,36,96,32,100,45,47,44
1729095504,TRUE,2505,54,64,94,99,35,20,48,36,5,4
1729095505,FALSE,2343,100,25,112,74,12,22,72,7,59,11
1729095507,TRUE,1493,96,105,48,26,14,35,8,5,11,44
1729095508,FALSE,3427,9,22,67,7,68,29,72,39,99,92
1729095509,FALSE,2939,107,23,14,85,68,63,48,27,21,1
1729095511,TRUE,2943,42,75,88,10,2,67,53,16,43,95
1729095535,TRUE,2051,49,75,72,4,30,65,21,1,61,57
1729095536,FALSE,3118,71,94,101,85,63,39,35,52,47,4
1729095537,FALSE,2813,30,63,21,104,16,87,70,32,97,4
1729095538,FALSE,3116,11,93,84,69,45,57,32,42,36,9
1729095539,FALSE,3786,44,25,53,49,29,104,17,4,71,5
1729095540,FALSE,3843,25,93,17,5,29,67,86,75,52,14
1729095541,TRUE,2207,10,83,42,45,76,100,13,5,9,7
1729095542,TRUE,1990,104,112,77,52,36,75,100,70,41,26
1729095543,TRUE,3125,69,7,51,25,42,11,71,18,88,68
1729095545,TRUE,1563,39,105,95,19,89,87,71,26,25,63
